"Notes"	"States"	"States Code"	"Year"	"Year Code"	"Leading Cancer Sites"	"Leading Cancer Sites Code"	Count
	"West Virginia"	"54"	"2013"	"2013"	"Lung and Bronchus"	"22030"	2092
	"West Virginia"	"54"	"2013"	"2013"	"Melanoma of the Skin"	"25010"	457
	"West Virginia"	"54"	"2013"	"2013"	"Myeloma"	"34000"	163
	"West Virginia"	"54"	"2013"	"2013"	"Non-Hodgkin Lymphoma"	"33041-33042"	475
	"West Virginia"	"54"	"2013"	"2013"	"Oral Cavity and Pharynx"	"20010-20100"	310
	"West Virginia"	"54"	"2013"	"2013"	"Ovary"	"27040"	151
	"West Virginia"	"54"	"2013"	"2013"	"Pancreas"	"21100"	293
	"West Virginia"	"54"	"2013"	"2013"	"Prostate"	"28010"	1180
	"West Virginia"	"54"	"2013"	"2013"	"Stomach"	"21020"	153
	"West Virginia"	"54"	"2013"	"2013"	"Thyroid"	"32010"	313
	"West Virginia"	"54"	"2013"	"2013"	"Urinary Bladder, invasive and in situ"	"29010"	621
	"West Virginia"	"54"	"2014"	"2014"	"Brain and Other Nervous System"	"31010-31040"	160
	"West Virginia"	"54"	"2014"	"2014"	"Breast"	"26000"	1456
	"West Virginia"	"54"	"2014"	"2014"	"Cervix Uteri"	"27010"	89
	"West Virginia"	"54"	"2014"	"2014"	"Colon and Rectum"	"21041-21052"	1152
	"West Virginia"	"54"	"2014"	"2014"	"Corpus Uteri"	"27020"	378
	"West Virginia"	"54"	"2014"	"2014"	"Esophagus"	"21010"	141
	"West Virginia"	"54"	"2014"	"2014"	"Kidney and Renal Pelvis"	"29020"	465
	"West Virginia"	"54"	"2014"	"2014"	"Larynx"	"22020"	141
	"West Virginia"	"54"	"2014"	"2014"	"Leukemias"	"35011-35043"	343
	"West Virginia"	"54"	"2014"	"2014"	"Liver"	"21071"	150
	"West Virginia"	"54"	"2014"	"2014"	"Lung and Bronchus"	"22030"	2057
	"West Virginia"	"54"	"2014"	"2014"	"Melanoma of the Skin"	"25010"	454
	"West Virginia"	"54"	"2014"	"2014"	"Myeloma"	"34000"	163
	"West Virginia"	"54"	"2014"	"2014"	"Non-Hodgkin Lymphoma"	"33041-33042"	429
	"West Virginia"	"54"	"2014"	"2014"	"Oral Cavity and Pharynx"	"20010-20100"	350
	"West Virginia"	"54"	"2014"	"2014"	"Ovary"	"27040"	163
	"West Virginia"	"54"	"2014"	"2014"	"Pancreas"	"21100"	315
	"West Virginia"	"54"	"2014"	"2014"	"Prostate"	"28010"	1073
	"West Virginia"	"54"	"2014"	"2014"	"Stomach"	"21020"	144
	"West Virginia"	"54"	"2014"	"2014"	"Thyroid"	"32010"	363
	"West Virginia"	"54"	"2014"	"2014"	"Urinary Bladder, invasive and in situ"	"29010"	564
	"West Virginia"	"54"	"2015"	"2015"	"Brain and Other Nervous System"	"31010-31040"	163
	"West Virginia"	"54"	"2015"	"2015"	"Breast"	"26000"	1532
	"West Virginia"	"54"	"2015"	"2015"	"Cervix Uteri"	"27010"	81
	"West Virginia"	"54"	"2015"	"2015"	"Colon and Rectum"	"21041-21052"	1162
	"West Virginia"	"54"	"2015"	"2015"	"Corpus Uteri"	"27020"	385
	"West Virginia"	"54"	"2015"	"2015"	"Esophagus"	"21010"	154
	"West Virginia"	"54"	"2015"	"2015"	"Gallbladder"	"21080"	16
	"West Virginia"	"54"	"2015"	"2015"	"Kidney and Renal Pelvis"	"29020"	512
	"West Virginia"	"54"	"2015"	"2015"	"Larynx"	"22020"	130
	"West Virginia"	"54"	"2015"	"2015"	"Leukemias"	"35011-35043"	363
	"West Virginia"	"54"	"2015"	"2015"	"Liver"	"21071"	165
	"West Virginia"	"54"	"2015"	"2015"	"Lung and Bronchus"	"22030"	2104
	"West Virginia"	"54"	"2015"	"2015"	"Melanoma of the Skin"	"25010"	482
	"West Virginia"	"54"	"2015"	"2015"	"Myeloma"	"34000"	150
	"West Virginia"	"54"	"2015"	"2015"	"Non-Hodgkin Lymphoma"	"33041-33042"	480
	"West Virginia"	"54"	"2015"	"2015"	"Oral Cavity and Pharynx"	"20010-20100"	330
	"West Virginia"	"54"	"2015"	"2015"	"Ovary"	"27040"	165
	"West Virginia"	"54"	"2015"	"2015"	"Pancreas"	"21100"	285
	"West Virginia"	"54"	"2015"	"2015"	"Prostate"	"28010"	1180
	"West Virginia"	"54"	"2015"	"2015"	"Stomach"	"21020"	139
	"West Virginia"	"54"	"2015"	"2015"	"Thyroid"	"32010"	321
	"West Virginia"	"54"	"2015"	"2015"	"Urinary Bladder, invasive and in situ"	"29010"	536
	"West Virginia"	"54"	"2016"	"2016"	"Brain and Other Nervous System"	"31010-31040"	158
	"West Virginia"	"54"	"2016"	"2016"	"Breast"	"26000"	1493
	"West Virginia"	"54"	"2016"	"2016"	"Cervix Uteri"	"27010"	83
	"West Virginia"	"54"	"2016"	"2016"	"Colon and Rectum"	"21041-21052"	1095
	"West Virginia"	"54"	"2016"	"2016"	"Corpus Uteri"	"27020"	415
	"West Virginia"	"54"	"2016"	"2016"	"Esophagus"	"21010"	143
	"West Virginia"	"54"	"2016"	"2016"	"Gallbladder"	"21080"	17
	"West Virginia"	"54"	"2016"	"2016"	"Kidney and Renal Pelvis"	"29020"	502
	"West Virginia"	"54"	"2016"	"2016"	"Larynx"	"22020"	128
	"West Virginia"	"54"	"2016"	"2016"	"Leukemias"	"35011-35043"	357
	"West Virginia"	"54"	"2016"	"2016"	"Liver"	"21071"	163
	"West Virginia"	"54"	"2016"	"2016"	"Lung and Bronchus"	"22030"	2015
	"West Virginia"	"54"	"2016"	"2016"	"Melanoma of the Skin"	"25010"	521
	"West Virginia"	"54"	"2016"	"2016"	"Myeloma"	"34000"	143
	"West Virginia"	"54"	"2016"	"2016"	"Non-Hodgkin Lymphoma"	"33041-33042"	497
	"West Virginia"	"54"	"2016"	"2016"	"Oral Cavity and Pharynx"	"20010-20100"	347
	"West Virginia"	"54"	"2016"	"2016"	"Ovary"	"27040"	142
	"West Virginia"	"54"	"2016"	"2016"	"Pancreas"	"21100"	305
	"West Virginia"	"54"	"2016"	"2016"	"Prostate"	"28010"	1229
	"West Virginia"	"54"	"2016"	"2016"	"Stomach"	"21020"	158
	"West Virginia"	"54"	"2016"	"2016"	"Thyroid"	"32010"	331
	"West Virginia"	"54"	"2016"	"2016"	"Urinary Bladder, invasive and in situ"	"29010"	582
	"Wisconsin"	"55"	"2010"	"2010"	"Brain and Other Nervous System"	"31010-31040"	455
	"Wisconsin"	"55"	"2010"	"2010"	"Breast"	"26000"	4158
	"Wisconsin"	"55"	"2010"	"2010"	"Cervix Uteri"	"27010"	192
	"Wisconsin"	"55"	"2010"	"2010"	"Colon and Rectum"	"21041-21052"	2590
	"Wisconsin"	"55"	"2010"	"2010"	"Corpus Uteri"	"27020"	925
	"Wisconsin"	"55"	"2010"	"2010"	"Esophagus"	"21010"	306
	"Wisconsin"	"55"	"2010"	"2010"	"Gallbladder"	"21080"	73
	"Wisconsin"	"55"	"2010"	"2010"	"Kidney and Renal Pelvis"	"29020"	1100
	"Wisconsin"	"55"	"2010"	"2010"	"Larynx"	"22020"	241
	"Wisconsin"	"55"	"2010"	"2010"	"Leukemias"	"35011-35043"	1154
	"Wisconsin"	"55"	"2010"	"2010"	"Liver"	"21071"	358
	"Wisconsin"	"55"	"2010"	"2010"	"Lung and Bronchus"	"22030"	4083
	"Wisconsin"	"55"	"2010"	"2010"	"Melanoma of the Skin"	"25010"	1402
	"Wisconsin"	"55"	"2010"	"2010"	"Myeloma"	"34000"	427
	"Wisconsin"	"55"	"2010"	"2010"	"Non-Hodgkin Lymphoma"	"33041-33042"	1387
	"Wisconsin"	"55"	"2010"	"2010"	"Oral Cavity and Pharynx"	"20010-20100"	757
	"Wisconsin"	"55"	"2010"	"2010"	"Ovary"	"27040"	443
	"Wisconsin"	"55"	"2010"	"2010"	"Pancreas"	"21100"	829
	"Wisconsin"	"55"	"2010"	"2010"	"Prostate"	"28010"	4174
	"Wisconsin"	"55"	"2010"	"2010"	"Stomach"	"21020"	434
	"Wisconsin"	"55"	"2010"	"2010"	"Thyroid"	"32010"	726
	"Wisconsin"	"55"	"2010"	"2010"	"Urinary Bladder, invasive and in situ"	"29010"	1476
	"Wisconsin"	"55"	"2011"	"2011"	"Brain and Other Nervous System"	"31010-31040"	481
	"Wisconsin"	"55"	"2011"	"2011"	"Breast"	"26000"	4483
	"Wisconsin"	"55"	"2011"	"2011"	"Cervix Uteri"	"27010"	175
	"Wisconsin"	"55"	"2011"	"2011"	"Colon and Rectum"	"21041-21052"	2635
	"Wisconsin"	"55"	"2011"	"2011"	"Corpus Uteri"	"27020"	1023
	"Wisconsin"	"55"	"2011"	"2011"	"Esophagus"	"21010"	351
	"Wisconsin"	"55"	"2011"	"2011"	"Gallbladder"	"21080"	76
	"Wisconsin"	"55"	"2011"	"2011"	"Kidney and Renal Pelvis"	"29020"	1133
	"Wisconsin"	"55"	"2011"	"2011"	"Larynx"	"22020"	223
	"Wisconsin"	"55"	"2011"	"2011"	"Leukemias"	"35011-35043"	1120
	"Wisconsin"	"55"	"2011"	"2011"	"Liver"	"21071"	356
	"Wisconsin"	"55"	"2011"	"2011"	"Lung and Bronchus"	"22030"	4128
	"Wisconsin"	"55"	"2011"	"2011"	"Melanoma of the Skin"	"25010"	1370
	"Wisconsin"	"55"	"2011"	"2011"	"Myeloma"	"34000"	460
	"Wisconsin"	"55"	"2011"	"2011"	"Non-Hodgkin Lymphoma"	"33041-33042"	1404
	"Wisconsin"	"55"	"2011"	"2011"	"Oral Cavity and Pharynx"	"20010-20100"	852
	"Wisconsin"	"55"	"2011"	"2011"	"Ovary"	"27040"	416
	"Wisconsin"	"55"	"2011"	"2011"	"Pancreas"	"21100"	908
	"Wisconsin"	"55"	"2011"	"2011"	"Prostate"	"28010"	4306
	"Wisconsin"	"55"	"2011"	"2011"	"Stomach"	"21020"	467
	"Wisconsin"	"55"	"2011"	"2011"	"Thyroid"	"32010"	777
	"Wisconsin"	"55"	"2011"	"2011"	"Urinary Bladder, invasive and in situ"	"29010"	1571
	"Wisconsin"	"55"	"2012"	"2012"	"Brain and Other Nervous System"	"31010-31040"	426
	"Wisconsin"	"55"	"2012"	"2012"	"Breast"	"26000"	4527
	"Wisconsin"	"55"	"2012"	"2012"	"Cervix Uteri"	"27010"	191
	"Wisconsin"	"55"	"2012"	"2012"	"Colon and Rectum"	"21041-21052"	2555
	"Wisconsin"	"55"	"2012"	"2012"	"Corpus Uteri"	"27020"	1082
	"Wisconsin"	"55"	"2012"	"2012"	"Esophagus"	"21010"	346
	"Wisconsin"	"55"	"2012"	"2012"	"Gallbladder"	"21080"	63
	"Wisconsin"	"55"	"2012"	"2012"	"Kidney and Renal Pelvis"	"29020"	1156
	"Wisconsin"	"55"	"2012"	"2012"	"Larynx"	"22020"	232
	"Wisconsin"	"55"	"2012"	"2012"	"Leukemias"	"35011-35043"	1209
	"Wisconsin"	"55"	"2012"	"2012"	"Liver"	"21071"	366
	"Wisconsin"	"55"	"2012"	"2012"	"Lung and Bronchus"	"22030"	4086
	"Wisconsin"	"55"	"2012"	"2012"	"Melanoma of the Skin"	"25010"	1528
	"Wisconsin"	"55"	"2012"	"2012"	"Myeloma"	"34000"	479
	"Wisconsin"	"55"	"2012"	"2012"	"Non-Hodgkin Lymphoma"	"33041-33042"	1412
	"Wisconsin"	"55"	"2012"	"2012"	"Oral Cavity and Pharynx"	"20010-20100"	805
	"Wisconsin"	"55"	"2012"	"2012"	"Ovary"	"27040"	416
	"Wisconsin"	"55"	"2012"	"2012"	"Pancreas"	"21100"	903
	"Wisconsin"	"55"	"2012"	"2012"	"Prostate"	"28010"	3650
	"Wisconsin"	"55"	"2012"	"2012"	"Stomach"	"21020"	436
	"Wisconsin"	"55"	"2012"	"2012"	"Thyroid"	"32010"	832
	"Wisconsin"	"55"	"2012"	"2012"	"Urinary Bladder, invasive and in situ"	"29010"	1539
	"Wisconsin"	"55"	"2013"	"2013"	"Brain and Other Nervous System"	"31010-31040"	456
	"Wisconsin"	"55"	"2013"	"2013"	"Breast"	"26000"	4634
	"Wisconsin"	"55"	"2013"	"2013"	"Cervix Uteri"	"27010"	167
	"Wisconsin"	"55"	"2013"	"2013"	"Colon and Rectum"	"21041-21052"	2546
	"Wisconsin"	"55"	"2013"	"2013"	"Corpus Uteri"	"27020"	1100
	"Wisconsin"	"55"	"2013"	"2013"	"Esophagus"	"21010"	386
	"Wisconsin"	"55"	"2013"	"2013"	"Gallbladder"	"21080"	68
	"Wisconsin"	"55"	"2013"	"2013"	"Kidney and Renal Pelvis"	"29020"	1233
	"Wisconsin"	"55"	"2013"	"2013"	"Larynx"	"22020"	248
	"Wisconsin"	"55"	"2013"	"2013"	"Leukemias"	"35011-35043"	1143
	"Wisconsin"	"55"	"2013"	"2013"	"Liver"	"21071"	392
	"Wisconsin"	"55"	"2013"	"2013"	"Lung and Bronchus"	"22030"	4175
	"Wisconsin"	"55"	"2013"	"2013"	"Melanoma of the Skin"	"25010"	1473
	"Wisconsin"	"55"	"2013"	"2013"	"Myeloma"	"34000"	507
	"Wisconsin"	"55"	"2013"	"2013"	"Non-Hodgkin Lymphoma"	"33041-33042"	1348
	"Wisconsin"	"55"	"2013"	"2013"	"Oral Cavity and Pharynx"	"20010-20100"	846
	"Wisconsin"	"55"	"2013"	"2013"	"Ovary"	"27040"	464
	"Wisconsin"	"55"	"2013"	"2013"	"Pancreas"	"21100"	872
	"Wisconsin"	"55"	"2013"	"2013"	"Prostate"	"28010"	3706
	"Wisconsin"	"55"	"2013"	"2013"	"Stomach"	"21020"	405
	"Wisconsin"	"55"	"2013"	"2013"	"Thyroid"	"32010"	824
	"Wisconsin"	"55"	"2013"	"2013"	"Urinary Bladder, invasive and in situ"	"29010"	1634
	"Wisconsin"	"55"	"2014"	"2014"	"Brain and Other Nervous System"	"31010-31040"	485
	"Wisconsin"	"55"	"2014"	"2014"	"Breast"	"26000"	4597
	"Wisconsin"	"55"	"2014"	"2014"	"Cervix Uteri"	"27010"	208
	"Wisconsin"	"55"	"2014"	"2014"	"Colon and Rectum"	"21041-21052"	2569
	"Wisconsin"	"55"	"2014"	"2014"	"Corpus Uteri"	"27020"	1123
	"Wisconsin"	"55"	"2014"	"2014"	"Esophagus"	"21010"	362
	"Wisconsin"	"55"	"2014"	"2014"	"Gallbladder"	"21080"	78
	"Wisconsin"	"55"	"2014"	"2014"	"Kidney and Renal Pelvis"	"29020"	1269
	"Wisconsin"	"55"	"2014"	"2014"	"Larynx"	"22020"	261
	"Wisconsin"	"55"	"2014"	"2014"	"Leukemias"	"35011-35043"	1202
	"Wisconsin"	"55"	"2014"	"2014"	"Liver"	"21071"	430
	"Wisconsin"	"55"	"2014"	"2014"	"Lung and Bronchus"	"22030"	4185
	"Wisconsin"	"55"	"2014"	"2014"	"Melanoma of the Skin"	"25010"	1630
	"Wisconsin"	"55"	"2014"	"2014"	"Myeloma"	"34000"	517
	"Wisconsin"	"55"	"2014"	"2014"	"Non-Hodgkin Lymphoma"	"33041-33042"	1470
	"Wisconsin"	"55"	"2014"	"2014"	"Oral Cavity and Pharynx"	"20010-20100"	898
	"Wisconsin"	"55"	"2014"	"2014"	"Ovary"	"27040"	423
	"Wisconsin"	"55"	"2014"	"2014"	"Pancreas"	"21100"	1008
	"Wisconsin"	"55"	"2014"	"2014"	"Prostate"	"28010"	3614
	"Wisconsin"	"55"	"2014"	"2014"	"Stomach"	"21020"	408
	"Wisconsin"	"55"	"2014"	"2014"	"Thyroid"	"32010"	829
	"Wisconsin"	"55"	"2014"	"2014"	"Urinary Bladder, invasive and in situ"	"29010"	1648
	"Wisconsin"	"55"	"2015"	"2015"	"Brain and Other Nervous System"	"31010-31040"	441
	"Wisconsin"	"55"	"2015"	"2015"	"Breast"	"26000"	4722
	"Wisconsin"	"55"	"2015"	"2015"	"Cervix Uteri"	"27010"	213
	"Wisconsin"	"55"	"2015"	"2015"	"Colon and Rectum"	"21041-21052"	2532
	"Wisconsin"	"55"	"2015"	"2015"	"Corpus Uteri"	"27020"	1212
	"Wisconsin"	"55"	"2015"	"2015"	"Esophagus"	"21010"	399
	"Wisconsin"	"55"	"2015"	"2015"	"Gallbladder"	"21080"	74
	"Wisconsin"	"55"	"2015"	"2015"	"Kidney and Renal Pelvis"	"29020"	1252
	"Wisconsin"	"55"	"2015"	"2015"	"Larynx"	"22020"	247
	"Wisconsin"	"55"	"2015"	"2015"	"Leukemias"	"35011-35043"	1143
	"Wisconsin"	"55"	"2015"	"2015"	"Liver"	"21071"	438
	"Wisconsin"	"55"	"2015"	"2015"	"Lung and Bronchus"	"22030"	4257
	"Wisconsin"	"55"	"2015"	"2015"	"Melanoma of the Skin"	"25010"	1651
	"Wisconsin"	"55"	"2015"	"2015"	"Myeloma"	"34000"	499
	"Wisconsin"	"55"	"2015"	"2015"	"Non-Hodgkin Lymphoma"	"33041-33042"	1466
	"Wisconsin"	"55"	"2015"	"2015"	"Oral Cavity and Pharynx"	"20010-20100"	923
	"Wisconsin"	"55"	"2015"	"2015"	"Ovary"	"27040"	427
	"Wisconsin"	"55"	"2015"	"2015"	"Pancreas"	"21100"	1009
	"Wisconsin"	"55"	"2015"	"2015"	"Prostate"	"28010"	3980
	"Wisconsin"	"55"	"2015"	"2015"	"Stomach"	"21020"	427
	"Wisconsin"	"55"	"2015"	"2015"	"Thyroid"	"32010"	855
	"Wisconsin"	"55"	"2015"	"2015"	"Urinary Bladder, invasive and in situ"	"29010"	1570
	"Wisconsin"	"55"	"2016"	"2016"	"Brain and Other Nervous System"	"31010-31040"	432
	"Wisconsin"	"55"	"2016"	"2016"	"Breast"	"26000"	4779
	"Wisconsin"	"55"	"2016"	"2016"	"Cervix Uteri"	"27010"	200
	"Wisconsin"	"55"	"2016"	"2016"	"Colon and Rectum"	"21041-21052"	2604
	"Wisconsin"	"55"	"2016"	"2016"	"Corpus Uteri"	"27020"	1228
	"Wisconsin"	"55"	"2016"	"2016"	"Esophagus"	"21010"	367
	"Wisconsin"	"55"	"2016"	"2016"	"Gallbladder"	"21080"	79
	"Wisconsin"	"55"	"2016"	"2016"	"Kidney and Renal Pelvis"	"29020"	1367
	"Wisconsin"	"55"	"2016"	"2016"	"Larynx"	"22020"	224
	"Wisconsin"	"55"	"2016"	"2016"	"Leukemias"	"35011-35043"	1107
	"Wisconsin"	"55"	"2016"	"2016"	"Liver"	"21071"	447
	"Wisconsin"	"55"	"2016"	"2016"	"Lung and Bronchus"	"22030"	4368
	"Wisconsin"	"55"	"2016"	"2016"	"Melanoma of the Skin"	"25010"	1705
	"Wisconsin"	"55"	"2016"	"2016"	"Myeloma"	"34000"	486
	"Wisconsin"	"55"	"2016"	"2016"	"Non-Hodgkin Lymphoma"	"33041-33042"	1489
	"Wisconsin"	"55"	"2016"	"2016"	"Oral Cavity and Pharynx"	"20010-20100"	842
	"Wisconsin"	"55"	"2016"	"2016"	"Ovary"	"27040"	399
	"Wisconsin"	"55"	"2016"	"2016"	"Pancreas"	"21100"	949
	"Wisconsin"	"55"	"2016"	"2016"	"Prostate"	"28010"	4110
	"Wisconsin"	"55"	"2016"	"2016"	"Stomach"	"21020"	412
	"Wisconsin"	"55"	"2016"	"2016"	"Thyroid"	"32010"	865
	"Wisconsin"	"55"	"2016"	"2016"	"Urinary Bladder, invasive and in situ"	"29010"	1602
	"Wyoming"	"56"	"2010"	"2010"	"Brain and Other Nervous System"	"31010-31040"	58
	"Wyoming"	"56"	"2010"	"2010"	"Breast"	"26000"	345
	"Wyoming"	"56"	"2010"	"2010"	"Cervix Uteri"	"27010"	21
	"Wyoming"	"56"	"2010"	"2010"	"Colon and Rectum"	"21041-21052"	262
	"Wyoming"	"56"	"2010"	"2010"	"Corpus Uteri"	"27020"	62
	"Wyoming"	"56"	"2010"	"2010"	"Esophagus"	"21010"	39
	"Wyoming"	"56"	"2010"	"2010"	"Kidney and Renal Pelvis"	"29020"	74
	"Wyoming"	"56"	"2010"	"2010"	"Larynx"	"22020"	19
	"Wyoming"	"56"	"2010"	"2010"	"Leukemias"	"35011-35043"	95
	"Wyoming"	"56"	"2010"	"2010"	"Liver"	"21071"	28
	"Wyoming"	"56"	"2010"	"2010"	"Lung and Bronchus"	"22030"	304
	"Wyoming"	"56"	"2010"	"2010"	"Melanoma of the Skin"	"25010"	175
	"Wyoming"	"56"	"2010"	"2010"	"Myeloma"	"34000"	30
	"Wyoming"	"56"	"2010"	"2010"	"Non-Hodgkin Lymphoma"	"33041-33042"	98
	"Wyoming"	"56"	"2010"	"2010"	"Oral Cavity and Pharynx"	"20010-20100"	72
	"Wyoming"	"56"	"2010"	"2010"	"Ovary"	"27040"	40
	"Wyoming"	"56"	"2010"	"2010"	"Pancreas"	"21100"	42
	"Wyoming"	"56"	"2010"	"2010"	"Prostate"	"28010"	402
	"Wyoming"	"56"	"2010"	"2010"	"Stomach"	"21020"	36
	"Wyoming"	"56"	"2010"	"2010"	"Thyroid"	"32010"	89
	"Wyoming"	"56"	"2010"	"2010"	"Urinary Bladder, invasive and in situ"	"29010"	111
	"Wyoming"	"56"	"2011"	"2011"	"Brain and Other Nervous System"	"31010-31040"	36
	"Wyoming"	"56"	"2011"	"2011"	"Breast"	"26000"	383
	"Wyoming"	"56"	"2011"	"2011"	"Cervix Uteri"	"27010"	32
	"Wyoming"	"56"	"2011"	"2011"	"Colon and Rectum"	"21041-21052"	222
	"Wyoming"	"56"	"2011"	"2011"	"Corpus Uteri"	"27020"	70
	"Wyoming"	"56"	"2011"	"2011"	"Esophagus"	"21010"	31
	"Wyoming"	"56"	"2011"	"2011"	"Kidney and Renal Pelvis"	"29020"	112
	"Wyoming"	"56"	"2011"	"2011"	"Larynx"	"22020"	22
	"Wyoming"	"56"	"2011"	"2011"	"Leukemias"	"35011-35043"	78
	"Wyoming"	"56"	"2011"	"2011"	"Liver"	"21071"	29
	"Wyoming"	"56"	"2011"	"2011"	"Lung and Bronchus"	"22030"	285
	"Wyoming"	"56"	"2011"	"2011"	"Melanoma of the Skin"	"25010"	125
	"Wyoming"	"56"	"2011"	"2011"	"Myeloma"	"34000"	39
	"Wyoming"	"56"	"2011"	"2011"	"Non-Hodgkin Lymphoma"	"33041-33042"	101
	"Wyoming"	"56"	"2011"	"2011"	"Oral Cavity and Pharynx"	"20010-20100"	80
	"Wyoming"	"56"	"2011"	"2011"	"Ovary"	"27040"	39
	"Wyoming"	"56"	"2011"	"2011"	"Pancreas"	"21100"	61
	"Wyoming"	"56"	"2011"	"2011"	"Prostate"	"28010"	409
	"Wyoming"	"56"	"2011"	"2011"	"Stomach"	"21020"	35
	"Wyoming"	"56"	"2011"	"2011"	"Thyroid"	"32010"	81
	"Wyoming"	"56"	"2011"	"2011"	"Urinary Bladder, invasive and in situ"	"29010"	151
	"Wyoming"	"56"	"2012"	"2012"	"Brain and Other Nervous System"	"31010-31040"	43
	"Wyoming"	"56"	"2012"	"2012"	"Breast"	"26000"	357
	"Wyoming"	"56"	"2012"	"2012"	"Cervix Uteri"	"27010"	17
	"Wyoming"	"56"	"2012"	"2012"	"Colon and Rectum"	"21041-21052"	230
	"Wyoming"	"56"	"2012"	"2012"	"Corpus Uteri"	"27020"	77
	"Wyoming"	"56"	"2012"	"2012"	"Esophagus"	"21010"	24
	"Wyoming"	"56"	"2012"	"2012"	"Kidney and Renal Pelvis"	"29020"	92
	"Wyoming"	"56"	"2012"	"2012"	"Larynx"	"22020"	22
	"Wyoming"	"56"	"2012"	"2012"	"Leukemias"	"35011-35043"	91
	"Wyoming"	"56"	"2012"	"2012"	"Liver"	"21071"	33
	"Wyoming"	"56"	"2012"	"2012"	"Lung and Bronchus"	"22030"	309
	"Wyoming"	"56"	"2012"	"2012"	"Melanoma of the Skin"	"25010"	129
	"Wyoming"	"56"	"2012"	"2012"	"Myeloma"	"34000"	36
	"Wyoming"	"56"	"2012"	"2012"	"Non-Hodgkin Lymphoma"	"33041-33042"	89
	"Wyoming"	"56"	"2012"	"2012"	"Oral Cavity and Pharynx"	"20010-20100"	63
	"Wyoming"	"56"	"2012"	"2012"	"Ovary"	"27040"	47
	"Wyoming"	"56"	"2012"	"2012"	"Pancreas"	"21100"	56
	"Wyoming"	"56"	"2012"	"2012"	"Prostate"	"28010"	306
	"Wyoming"	"56"	"2012"	"2012"	"Stomach"	"21020"	26
	"Wyoming"	"56"	"2012"	"2012"	"Thyroid"	"32010"	71
	"Wyoming"	"56"	"2012"	"2012"	"Urinary Bladder, invasive and in situ"	"29010"	154
	"Wyoming"	"56"	"2013"	"2013"	"Brain and Other Nervous System"	"31010-31040"	32
	"Wyoming"	"56"	"2013"	"2013"	"Breast"	"26000"	359
	"Wyoming"	"56"	"2013"	"2013"	"Cervix Uteri"	"27010"	17
	"Wyoming"	"56"	"2013"	"2013"	"Colon and Rectum"	"21041-21052"	213
	"Wyoming"	"56"	"2013"	"2013"	"Corpus Uteri"	"27020"	67
	"Wyoming"	"56"	"2013"	"2013"	"Esophagus"	"21010"	31
	"Wyoming"	"56"	"2013"	"2013"	"Kidney and Renal Pelvis"	"29020"	92
	"Wyoming"	"56"	"2013"	"2013"	"Larynx"	"22020"	22
	"Wyoming"	"56"	"2013"	"2013"	"Leukemias"	"35011-35043"	86
	"Wyoming"	"56"	"2013"	"2013"	"Liver"	"21071"	36
	"Wyoming"	"56"	"2013"	"2013"	"Lung and Bronchus"	"22030"	261
	"Wyoming"	"56"	"2013"	"2013"	"Melanoma of the Skin"	"25010"	133
	"Wyoming"	"56"	"2013"	"2013"	"Myeloma"	"34000"	38
	"Wyoming"	"56"	"2013"	"2013"	"Non-Hodgkin Lymphoma"	"33041-33042"	117
	"Wyoming"	"56"	"2013"	"2013"	"Oral Cavity and Pharynx"	"20010-20100"	61
	"Wyoming"	"56"	"2013"	"2013"	"Ovary"	"27040"	30
	"Wyoming"	"56"	"2013"	"2013"	"Pancreas"	"21100"	66
	"Wyoming"	"56"	"2013"	"2013"	"Prostate"	"28010"	354
	"Wyoming"	"56"	"2013"	"2013"	"Stomach"	"21020"	30
	"Wyoming"	"56"	"2013"	"2013"	"Thyroid"	"32010"	93
	"Wyoming"	"56"	"2013"	"2013"	"Urinary Bladder, invasive and in situ"	"29010"	122
	"Wyoming"	"56"	"2014"	"2014"	"Brain and Other Nervous System"	"31010-31040"	47
	"Wyoming"	"56"	"2014"	"2014"	"Breast"	"26000"	417
	"Wyoming"	"56"	"2014"	"2014"	"Cervix Uteri"	"27010"	18
	"Wyoming"	"56"	"2014"	"2014"	"Colon and Rectum"	"21041-21052"	198
	"Wyoming"	"56"	"2014"	"2014"	"Corpus Uteri"	"27020"	74
	"Wyoming"	"56"	"2014"	"2014"	"Esophagus"	"21010"	34
	"Wyoming"	"56"	"2014"	"2014"	"Kidney and Renal Pelvis"	"29020"	87
	"Wyoming"	"56"	"2014"	"2014"	"Larynx"	"22020"	19
	"Wyoming"	"56"	"2014"	"2014"	"Leukemias"	"35011-35043"	73
	"Wyoming"	"56"	"2014"	"2014"	"Liver"	"21071"	35
	"Wyoming"	"56"	"2014"	"2014"	"Lung and Bronchus"	"22030"	304
	"Wyoming"	"56"	"2014"	"2014"	"Melanoma of the Skin"	"25010"	171
	"Wyoming"	"56"	"2014"	"2014"	"Myeloma"	"34000"	29
	"Wyoming"	"56"	"2014"	"2014"	"Non-Hodgkin Lymphoma"	"33041-33042"	115
	"Wyoming"	"56"	"2014"	"2014"	"Oral Cavity and Pharynx"	"20010-20100"	67
	"Wyoming"	"56"	"2014"	"2014"	"Ovary"	"27040"	41
	"Wyoming"	"56"	"2014"	"2014"	"Pancreas"	"21100"	67
	"Wyoming"	"56"	"2014"	"2014"	"Prostate"	"28010"	360
